Episodes,Returns,Lengths
80.75,3.1390238000000004,600.0
81.0,3.1358594500000008,600.0
81.25,3.1216528000000006,600.0
81.5,3.1082244,600.0
81.75,3.1166386499999996,600.0
82.0,3.1046549,600.0
82.25,3.1037489000000003,600.0
82.5,3.1037308500000003,600.0
82.75,3.1038448499999998,600.0
83.0,3.11479135,600.0
83.25,3.1252408000000003,600.0
83.5,3.1343387500000004,600.0
83.75,3.12189665,600.0
84.0,3.12012495,600.0
84.25,3.10777315,600.0
84.5,3.0943898499999998,600.0
84.75,3.0915519500000004,600.0
85.0,3.0776399000000003,600.0
85.25,3.0740752000000002,600.0
85.5,3.07169245,600.0
85.75,3.0802468999999997,600.0
86.0,3.0788452,600.0
86.25,3.0886060499999997,600.0
86.5,3.09852765,600.0
86.75,3.0870882,600.0
87.0,3.09742115,600.0
87.25,3.09742345,600.0
87.5,3.0861486499999997,600.0
87.75,3.0855740499999995,600.0
88.0,3.07367835,600.0
88.25,3.0624380999999996,600.0
88.5,3.0632893,600.0
88.75,3.0748945,600.0
89.0,3.0768375,600.0
89.25,3.0892678,600.0
89.5,3.1015866,600.0
89.75,3.0924473999999997,600.0
90.0,3.10438195,600.0
90.25,3.1054787,600.0
90.5,3.1063055,600.0
90.75,3.10720785,600.0
91.0,3.0970138999999994,600.0
91.25,3.0861583500000003,600.0
91.5,3.07341285,600.0
91.75,3.0812919,600.0
92.0,3.07740055,600.0
92.25,3.07278575,600.0
92.5,3.0793026,600.0
92.75,3.06460975,600.0
93.0,3.0715094499999998,600.0
93.25,3.0782727999999997,600.0
93.5,3.0742187999999997,600.0
93.75,3.0707872499999995,600.0
94.0,3.056238,600.0
94.25,3.0423219500000003,600.0
94.5,3.02924,600.0
94.75,3.0377766,600.0
95.0,3.03619035,600.0
95.25,3.0349661500000003,600.0
95.5,3.03391215,600.0
95.75,3.03262925,600.0
96.0,3.04271695,600.0
96.25,3.0533356000000005,600.0
96.5,3.0651418500000003,600.0
96.75,3.0562987,600.0
97.0,3.0588357000000004,600.0
97.25,3.0509532,600.0
97.5,3.0425344500000002,600.0
97.75,3.0551204000000003,600.0
98.0,3.0465424500000005,600.0
98.25,3.0482618000000006,600.0
98.5,3.05021355,600.0
98.75,3.0516807,600.0
99.0,3.0637171,600.0
99.25,3.07582515,600.0
99.5,3.0877827499999997,600.0
99.75,3.0779304,600.0
100.0,3.07792995,600.0
100.25,3.06657575,600.0
100.5,3.053904,600.0
100.75,3.0519906,600.0
101.0,3.03837915,600.0
101.25,3.0346508499999993,600.0
101.5,3.0304743499999995,600.0
101.75,3.03681505,600.0
102.0,3.03238275,600.0
102.25,3.0389468,600.0
102.5,3.0452137,600.0
102.75,3.0304351499999997,600.0
103.0,3.0368685999999996,600.0
103.25,3.0325759999999997,600.0
103.5,3.0182800499999995,600.0
103.75,3.0145475,600.0
104.0,3.0007969999999995,600.0
104.25,2.98720485,600.0
104.5,2.9844693,600.0
104.75,2.9927720000000004,600.0
105.0,2.9911703,600.0
105.25,3.0013016,600.0
105.5,3.01289535,600.0
105.75,3.0031706999999996,600.0
106.0,3.0152405,600.0
106.25,3.0172838,600.0
106.5,3.0190909,600.0
106.75,3.0217731,600.0
107.0,3.0133701000000004,600.0
107.25,3.0041769,600.0
107.5,2.9956237,600.0
107.75,3.00733285,600.0
108.0,3.00897435,600.0
108.25,3.0109968,600.0
108.5,3.0228549,600.0
108.75,3.0139155000000004,600.0
109.0,3.02701075,600.0
109.25,3.0403857500000004,600.0
109.5,3.0445595,600.0
109.75,3.04899825,600.0
110.0,3.042412,600.0
110.25,3.0356707500000004,600.0
110.5,3.0302458000000003,600.0
110.75,3.0465234000000003,600.0
111.0,3.0535776500000003,600.0
111.25,3.0610384999999996,600.0
111.5,3.070365,600.0
111.75,3.07931825,600.0
112.0,3.099627,600.0
112.25,3.11967485,600.0
112.5,3.13647045,600.0
112.75,3.1323490499999997,600.0
113.0,3.13687645,600.0
113.25,3.13053805,600.0
113.5,3.12411265,600.0
113.75,3.1384294,600.0
114.0,3.1298148000000006,600.0
114.25,3.1310917500000004,600.0
114.5,3.1296196000000003,600.0
114.75,3.1275428,600.0
115.0,3.13547235,600.0
115.25,3.1429287,600.0
115.5,3.14820925,600.0
115.75,3.1314719999999996,600.0
116.0,3.1242267999999997,600.0
116.25,3.1053922,600.0
116.5,3.08507515,600.0
116.75,3.07487945,600.0
117.0,3.0543132,600.0
117.25,3.0449992000000004,600.0
117.5,3.03814705,600.0
117.75,3.04233285,600.0
118.0,3.0363098500000003,600.0
118.25,3.04083885,600.0
118.5,3.04571185,600.0
118.75,3.02976825,600.0
119.0,3.03531775,600.0
119.25,3.03021855,600.0
119.5,3.0152147499999997,600.0
119.75,3.0107121,600.0
120.0,2.99603975,600.0
120.25,2.982303449999999,600.0
120.5,2.9808466999999994,600.0
120.75,2.99090395,600.0
121.0,2.99096695,600.0
121.25,3.0020510499999995,600.0
121.5,3.01300885,600.0
121.75,3.00253705,600.0
122.0,3.01334575,600.0
122.25,3.01615445,600.0
122.5,3.0201034499999997,600.0
122.75,3.0244808499999998,600.0
123.0,3.0189505999999997,600.0
123.25,3.0116332499999996,600.0
123.5,3.0041511499999998,600.0
123.75,3.0173955999999995,600.0
124.0,3.0203271999999997,600.0
124.25,3.0226504,600.0
124.5,3.0356747,600.0
124.75,3.0277954499999997,600.0
125.0,3.0412936499999996,600.0
125.25,3.0538696499999998,600.0
125.5,3.0547127499999998,600.0
125.75,3.0550530999999994,600.0
126.0,3.0442826999999997,600.0
126.25,3.03391175,600.0
126.5,3.02379205,600.0
126.75,3.0355244000000003,600.0
127.0,3.0359042000000005,600.0
127.25,3.0339217500000006,600.0
127.5,3.0312915000000005,600.0
127.75,3.02849805,600.0
128.0,3.036397,600.0
128.25,3.04635955,600.0
128.5,3.0567295000000003,600.0
128.75,3.0459395000000002,600.0
129.0,3.04589,600.0
129.25,3.03575555,600.0
129.5,3.0258339999999997,600.0
129.75,3.0369325,600.0
130.0,3.02685855,600.0
130.25,3.0276313499999996,600.0
130.5,3.0278028,600.0
130.75,3.0278601,600.0
131.0,3.0406251,600.0
131.25,3.0543369,600.0
131.5,3.0683664,600.0
131.75,3.0609624999999996,600.0
132.0,3.0620341499999997,600.0
132.25,3.0515585499999998,600.0
132.5,3.04141885,600.0
132.75,3.04205375,600.0
133.0,3.03250895,600.0
133.25,3.03299555,600.0
133.5,3.0336022,600.0
133.75,3.0447173999999997,600.0
134.0,3.0449583,600.0
134.25,3.0559382499999996,600.0
134.5,3.0660024,600.0
134.75,3.0550679999999995,600.0
135.0,3.0658635999999997,600.0
135.25,3.06575795,600.0
135.5,3.0554406999999997,600.0
135.75,3.0561381499999998,600.0
136.0,3.0432721999999996,600.0
136.25,3.0294272999999996,600.0
136.5,3.0258547,600.0
136.75,3.0329126,600.0
137.0,3.03141725,600.0
137.25,3.0416152500000004,600.0
137.5,3.0518970000000003,600.0
137.75,3.04025745,600.0
138.0,3.0503792,600.0
138.25,3.0501796,600.0
138.5,3.0496775499999997,600.0
138.75,3.04959205,600.0
139.0,3.0386400499999997,600.0
139.25,3.0274768,600.0
139.5,3.0167757,600.0
139.75,3.02694365,600.0
140.0,3.0255002000000006,600.0
140.25,3.02415315,600.0
140.5,3.0330226999999996,600.0
140.75,3.02033395,600.0
141.0,3.0297259999999997,600.0
141.25,3.0387333499999998,600.0
141.5,3.0371851999999997,600.0
141.75,3.0356728,600.0
142.0,3.02335615,600.0
142.25,3.011102,600.0
142.5,2.99925775,600.0
142.75,3.0097127000000006,600.0
143.0,3.00942475,600.0
143.25,3.0096411000000005,600.0
143.5,3.0096902,600.0
143.75,3.00941585,600.0
144.0,3.0199975500000003,600.0
144.25,3.0305979499999998,600.0
144.5,3.04152775,600.0
144.75,3.03122905,600.0
145.0,3.03253185,600.0
145.25,3.0232265,600.0
145.5,3.0145329999999992,600.0
145.75,3.0268505999999995,600.0
146.0,3.0170426999999997,600.0
146.25,3.0177424499999996,600.0
146.5,3.01771115,600.0
146.75,3.01751935,600.0
147.0,3.0287075000000003,600.0
147.25,3.0394922,600.0
147.5,3.05004835,600.0
147.75,3.0388692500000003,600.0
148.0,3.03729165,600.0
148.25,3.0248604,600.0
148.5,3.0117625,600.0
148.75,3.0095068,600.0
149.0,2.9962585,600.0
149.25,2.9938057500000004,600.0
149.5,2.99111295,600.0
149.75,2.9992045999999997,600.0
150.0,2.9963046500000003,600.0
150.25,3.0038735,600.0
150.5,3.0113530000000006,600.0
150.75,2.9977889,600.0
151.0,3.0061771,600.0
151.25,3.00368705,600.0
151.5,2.9908094499999995,600.0
151.75,2.9880483499999997,600.0
152.0,2.9739077999999997,600.0
152.25,2.9600596499999994,600.0
152.5,2.9585432499999995,600.0
152.75,2.9676394499999996,600.0
153.0,2.9667048499999993,600.0
153.25,2.9762564499999997,600.0
153.5,2.9840068499999997,600.0
153.75,2.9708390500000004,600.0
154.0,2.9796217,600.0
154.25,2.9782151,600.0
154.5,2.9783813,600.0
154.75,2.9789753500000002,600.0
155.0,2.9688761999999995,600.0
155.25,2.9592598499999996,600.0
155.5,2.9495879499999997,600.0
155.75,2.9608513000000003,600.0
156.0,2.9615623500000003,600.0
156.25,2.96259425,600.0
156.5,2.9746551,600.0
156.75,2.96596845,600.0
157.0,2.9789638000000003,600.0
157.25,2.9919111,600.0
157.5,2.9920481,600.0
157.75,2.9921517499999997,600.0
158.0,2.9815846500000003,600.0
158.25,2.9709280500000004,600.0
158.5,2.9629195500000005,600.0
158.75,2.9759092000000007,600.0
159.0,2.9780320000000002,600.0
159.25,2.97981945,600.0
159.5,2.9802539,600.0
159.75,2.9804426499999996,600.0
160.0,2.99091565,600.0
160.25,3.0012499,600.0
160.5,3.0120717499999996,600.0
160.75,3.0017787499999997,600.0
161.0,3.0024758499999997,600.0
161.25,2.99294085,600.0
161.5,2.98316845,600.0
161.75,2.9947734,600.0
162.0,2.98482535,600.0
162.25,2.9852800999999998,600.0
162.5,2.985954,600.0
162.75,2.9866839499999998,600.0
163.0,2.99834115,600.0
163.25,3.0102753499999997,600.0
163.5,3.0223323,600.0
163.75,3.0128712000000006,600.0
164.0,3.01418605,600.0
164.25,3.0046782,600.0
164.5,2.99501665,600.0
164.75,2.9962028500000004,600.0
165.0,2.9870590000000004,600.0
165.25,2.9882845000000002,600.0
165.5,2.98986355,600.0
165.75,3.0024032500000004,600.0
166.0,3.0039504500000005,600.0
166.25,3.0163120500000002,600.0
166.5,3.0287756000000003,600.0
166.75,3.019725,600.0
167.0,3.0322419499999995,600.0
167.25,3.0343723999999996,600.0
167.5,3.0256959999999995,600.0
167.75,3.02765145,600.0
168.0,3.0186583000000002,600.0
168.25,3.00944885,600.0
168.5,3.0106867,600.0
168.75,3.0225429,600.0
169.0,3.0236144,600.0
169.25,3.03541425,600.0
169.5,3.0472050000000004,600.0
169.75,3.0374725000000002,600.0
170.0,3.0491263500000003,600.0
170.25,3.0503843500000003,600.0
170.5,3.0509926500000004,600.0
170.75,3.0516481000000004,600.0
171.0,3.0413156000000003,600.0
171.25,3.0304118500000006,600.0
171.5,3.01954505,600.0
171.75,3.0299175000000003,600.0
172.0,3.0300737500000006,600.0
172.25,3.0299913000000003,600.0
172.5,3.04030675,600.0
172.75,3.0344438,600.0
173.0,3.0623124000000006,600.0
173.25,3.0907937500000005,600.0
173.5,3.1092014500000005,600.0
173.75,3.1222377000000003,600.0
174.0,3.1118059500000004,600.0
174.25,3.1009048000000003,600.0
174.5,3.08973575,600.0
174.75,3.1004645999999996,600.0
175.0,3.1007707499999997,600.0
175.25,3.1010545499999997,600.0
175.5,3.1005272999999995,600.0
175.75,3.09992615,600.0
176.0,3.11008995,600.0
176.25,3.1198480500000003,600.0
176.5,3.1300043,600.0
176.75,3.11924985,600.0
177.0,3.1184393,600.0
177.25,3.1074363000000007,600.0
177.5,3.0969554000000006,600.0
177.75,3.1021725500000006,600.0
178.0,3.0737524000000005,600.0
178.25,3.0561653499999997,600.0
178.5,3.0388908999999997,600.0
178.75,3.02734965,600.0
179.0,3.03959315,600.0
179.25,3.0520677,600.0
179.5,3.0642122499999997,600.0
179.75,3.0538764,600.0
180.0,3.0534693,600.0
180.25,3.04195115,600.0
180.5,3.0312683999999996,600.0
180.75,3.03110855,600.0
181.0,3.0211201500000002,600.0
181.25,3.0227647500000003,600.0
181.5,3.0239474,600.0
181.75,3.0357004499999998,600.0
182.0,3.0362371999999995,600.0
182.25,3.0466504999999997,600.0
182.5,3.05657715,600.0
182.75,3.04542465,600.0
183.0,3.0553500500000004,600.0
183.25,3.05373875,600.0
183.5,3.0404084,600.0
183.75,3.0376795000000003,600.0
184.0,3.0235163,600.0
184.25,3.0097707,600.0
184.5,3.0073218500000003,600.0
184.75,3.0162358499999997,600.0
185.0,3.01453955,600.0
185.25,3.0235045000000005,600.0
185.5,3.0318169999999998,600.0
185.75,3.0183458999999995,600.0
186.0,3.0254895,600.0
186.25,3.0216948,600.0
186.5,3.01797325,600.0
186.75,3.0141529,600.0
187.0,3.00090315,600.0
187.25,2.9878002,600.0
187.5,2.9750576,600.0
187.75,2.9838201,600.0
188.0,2.9820436,600.0
188.25,2.98306255,600.0
188.5,2.9959108,600.0
188.75,2.9873072000000005,600.0
189.0,3.0008018000000005,600.0
189.25,3.01194035,600.0
189.5,3.0121681000000002,600.0
189.75,3.0126555,600.0
190.0,3.0025047000000002,600.0
190.25,2.99284835,600.0
190.5,2.98370495,600.0
190.75,2.9964447499999998,600.0
191.0,2.9984005000000002,600.0
191.25,3.0004375999999997,600.0
191.5,3.0024582,600.0
191.75,3.0042221499999995,600.0
192.0,3.0162068499999997,600.0
192.25,3.0282662,600.0
192.5,3.0399428,600.0
192.75,3.0301663000000003,600.0
193.0,3.0312874499999998,600.0
193.25,3.0190911,600.0
193.5,3.0063499000000005,600.0
193.75,3.0148716999999996,600.0
194.0,3.00160715,600.0
194.25,3.0009718999999997,600.0
194.5,3.0005809999999995,600.0
194.75,2.9996786999999996,600.0
195.0,3.0101012499999995,600.0
195.25,3.0205083499999996,600.0
195.5,3.0310515999999996,600.0
195.75,3.02050825,600.0
196.0,3.0204555999999996,600.0
196.25,3.0093087,600.0
196.5,2.99824805,600.0
196.75,2.9983874999999998,600.0
197.0,2.98768195,600.0
197.25,2.9883561999999997,600.0
197.5,2.9892962499999998,600.0
197.75,3.0005870000000003,600.0
198.0,3.0010918500000003,600.0
198.25,3.0124439,600.0
198.5,3.02363085,600.0
198.75,3.0134614,600.0
199.0,3.024982,600.0
199.25,3.0258925000000003,600.0
199.5,3.0163009,600.0
199.75,3.0176934500000003,600.0
200.0,3.0085621,600.0
200.25,2.99925455,600.0
200.5,3.00088975,600.0
200.75,3.0129577999999997,600.0
201.0,3.0147799500000003,600.0
201.25,3.0275746999999997,600.0
201.5,3.0401876000000003,600.0
201.75,3.0310142000000004,600.0
202.0,3.04309155,600.0
202.25,3.04370115,600.0
202.5,3.04405005,600.0
202.75,3.0448052000000003,600.0
203.0,3.0341962500000004,600.0
203.25,3.0235315999999997,600.0
203.5,3.0122006,600.0
203.75,3.0222507,600.0
204.0,3.02141345,600.0
204.25,3.0205900499999996,600.0
204.5,3.0303802999999996,600.0
204.75,3.0184884499999995,600.0
205.0,3.0277819999999993,600.0
205.25,3.0372212,600.0
205.5,3.0356281,600.0
205.75,3.0339842,600.0
206.0,3.0215216500000004,600.0
206.25,3.0090237,600.0
206.5,2.99667955,600.0
206.75,3.00586805,600.0
207.0,3.0047031,600.0
207.25,3.0036396499999998,600.0
207.5,3.00271905,600.0
207.75,3.0015733999999994,600.0
208.0,3.0112055499999997,600.0
208.25,3.0205859,600.0
208.5,3.0301669,600.0
208.75,3.0185121500000003,600.0
209.0,3.01712775,600.0
209.25,3.0052649,600.0
209.5,2.9931278,600.0
209.75,3.0024353,600.0
210.0,2.99013145,600.0
210.25,2.9884373499999994,600.0
210.5,2.9914195,600.0
210.75,2.9954201499999997,600.0
211.0,3.01259665,600.0
211.25,3.03141075,600.0
211.5,3.0470879,600.0
211.75,3.04055685,600.0
212.0,3.0433784499999996,600.0
212.25,3.0348248,600.0
212.5,3.0262611,600.0
212.75,3.0287275999999994,600.0
213.0,3.0207941999999997,600.0
213.25,3.02360725,600.0
213.5,3.02596685,600.0
213.75,3.03863115,600.0
214.0,3.0406171,600.0
214.25,3.05278355,600.0
214.5,3.065316,600.0
214.75,3.05640875,600.0
215.0,3.06910305,600.0
215.25,3.0710999,600.0
215.5,3.0578404499999996,600.0
215.75,3.0545073999999994,600.0
216.0,3.0386609499999997,600.0
216.25,3.0207524999999995,600.0
216.5,3.015899,600.0
216.75,3.0222585499999997,600.0
217.0,3.01773635,600.0
217.25,3.02471635,600.0
217.5,3.0316084,600.0
217.75,3.0172069,600.0
218.0,3.0240976,600.0
218.25,3.0209268999999996,600.0
218.5,3.0183988499999996,600.0
218.75,3.0159654500000004,600.0
219.0,3.0031058,600.0
219.25,2.9902585999999998,600.0
219.5,2.97712085,600.0
219.75,2.98513095,600.0
220.0,2.9824341000000003,600.0
220.25,2.9796086500000003,600.0
220.5,2.9873696,600.0
220.75,2.97382775,600.0
221.0,2.9807251,600.0
221.25,2.9879912499999994,600.0
221.5,2.9855102999999996,600.0
221.75,2.9835201499999995,600.0
222.0,2.9736395,600.0
222.25,2.9643974,600.0
222.5,2.9560790999999997,600.0
222.75,2.9691447999999996,600.0
223.0,2.9712597,600.0
223.25,2.9730799999999995,600.0
223.5,2.9747451499999995,600.0
223.75,2.9765135499999995,600.0
224.0,2.9888017,600.0
224.25,3.0013666,600.0
224.5,3.01416595,600.0
224.75,3.00565065,600.0
225.0,3.0079747500000003,600.0
225.25,2.9998749,600.0
