Episodes,Returns,Lengths
43.75,1437.469442368679,600.0
44.0,1447.1657568833962,600.0
44.25,1445.8320118036445,600.0
44.5,1445.8452860694142,600.0
44.75,1478.7962373627718,600.0
45.0,1477.4624420284447,600.0
45.25,1493.0526916403155,600.0
45.5,1493.0526916403153,600.0
45.75,1482.0470242177803,600.0
46.0,1482.0470242177803,600.0
46.25,1480.718654536675,600.0
46.5,1494.98801534098,600.0
46.75,1506.0128545563837,600.0
47.0,1507.346649890711,600.0
47.25,1518.3767597397552,600.0
47.5,1551.3277110331126,600.0
47.75,1532.6461205440603,600.0
48.0,1498.3613739163757,600.0
48.25,1493.7883276267878,600.0
48.5,1475.106737137735,600.0
48.75,1475.106737137735,600.0
49.0,1475.106737137735,600.0
49.25,1460.8550184302353,600.0
49.5,1460.8550184302353,600.0
49.75,1460.8550184302355,600.0
50.0,1451.1587039155183,600.0
50.25,1451.1642559103384,600.0
50.5,1469.8458463993907,600.0
50.75,1480.875956248435,600.0
51.0,1495.1453170527398,600.0
51.25,1496.4791123870668,600.0
51.5,1496.4669665951587,600.0
51.75,1496.4722372287993,600.0
52.0,1495.1384418944722,600.0
52.25,1495.1288795747948,600.0
52.5,1485.4325650600776,600.0
52.75,1518.3835163534352,600.0
53.0,1541.6381531320753,600.0
53.25,1522.949029733874,600.0
53.5,1555.8999810272317,600.0
53.75,1555.8999810272314,600.0
54.0,1555.8909664746504,600.0
54.25,1570.1603272789557,600.0
54.5,1571.4941226132826,600.0
54.75,1572.8279179476099,600.0
55.0,1582.524232462327,600.0
55.25,1581.1977916599412,600.0
55.5,1585.7708379495289,600.0
55.75,1585.7708379495289,600.0
56.0,1571.5014771452238,600.0
56.25,1570.1676818108967,600.0
56.5,1570.179827602805,600.0
56.75,1554.576671464173,600.0
57.0,1544.8803569494557,600.0
57.25,1533.8598094200886,600.0
57.5,1510.6051726414485,600.0
57.75,1500.9088581267313,600.0
58.0,1510.6051726414485,600.0
58.25,1543.5636568439545,600.0
58.5,1543.5636568439545,600.0
58.75,1559.1668129825866,600.0
59.0,1549.4795130204504,600.0
59.25,1516.528561727093,600.0
59.5,1505.4984518780486,600.0
59.75,1489.8952957394165,600.0
60.0,1489.8820283308328,600.0
60.25,1456.9310770374755,600.0
60.5,1452.3580307478876,600.0
60.75,1451.021130613817,600.0
61.0,1451.021130613817,600.0
61.25,1436.751769809512,600.0
61.5,1422.482409005207,600.0
61.75,1436.751769809512,600.0
62.0,1432.1787235199245,600.0
62.25,1441.8750380346416,600.0
62.5,1465.129674813282,600.0
62.75,1441.8750380346416,600.0
63.0,1441.8750380346416,600.0
63.25,1408.924086741284,600.0
63.5,1408.924086741284,600.0
63.75,1397.89397689224,600.0
64.0,1408.9240867412843,600.0
64.25,1432.1787235199247,600.0
64.5,1443.2088333689687,600.0
64.75,1443.2088333689687,600.0
65.0,1443.2221007775527,600.0
65.25,1466.4767375561928,600.0
65.5,1471.0497838457804,600.0
65.75,1456.7835278412192,600.0
66.0,1472.3866839798513,600.0
66.25,1487.9898401184832,600.0
66.5,1487.9898401184832,600.0
66.75,1473.7204793141784,600.0
67.0,1473.7204793141782,600.0
67.25,1475.0542746485053,600.0
67.5,1470.4812283589176,600.0
67.75,1504.7659749866023,600.0
68.0,1495.069660471885,600.0
68.25,1495.069660471885,600.0
68.5,1485.3733459571679,600.0
68.75,1485.3733459571679,600.0
69.0,1484.0395506228408,600.0
69.25,1484.0395506228408,600.0
69.5,1482.7057552885137,600.0
69.75,1496.9751160928186,600.0
70.0,1496.9751160928186,600.0
70.25,1473.7204793141784,600.0
70.5,1473.7204793141784,600.0
70.75,1455.038888825126,600.0
71.0,1455.0567884028287,600.0
71.25,1420.772041775144,600.0
71.5,1435.0414025794491,600.0
71.75,1416.3598120903966,600.0
72.0,1416.3598120903964,600.0
72.25,1415.0260167560693,600.0
72.5,1429.2953775603742,600.0
72.75,1395.0106309326898,600.0
73.0,1406.0268127279528,600.0
73.25,1438.9777640213101,600.0
73.5,1434.4047177317223,600.0
73.75,1444.1010322464394,600.0
74.0,1411.1500809530821,600.0
74.25,1406.5770346634943,600.0
74.5,1407.9108299978216,600.0
74.75,1407.8938947050829,600.0
75.0,1393.6245339007778,600.0
75.25,1393.6245339007778,600.0
75.5,1403.3208484154952,600.0
75.75,1422.0024389045477,600.0
76.0,1410.9544294778004,600.0
76.25,1429.636019966853,600.0
76.5,1429.636019966853,600.0
76.75,1429.621989648174,600.0
77.0,1443.8811043749602,600.0
77.25,1434.1847898602432,600.0
77.5,1401.2338385668859,600.0
77.75,1424.4884753455258,600.0
78.0,1423.1598569511223,600.0
78.25,1413.463542436405,600.0
78.5,1429.0666985750372,600.0
78.75,1430.4004939093643,600.0
79.0,1463.3514452027218,600.0
79.25,1467.9244914923097,600.0
79.5,1433.639744864625,600.0
79.75,1423.9603656426466,600.0
80.0,1439.551930860019,600.0
80.25,1473.8261455373645,600.0
80.5,1473.8261455373647,600.0
80.75,1489.4293016759968,600.0
81.0,1484.856255386409,600.0
81.25,1484.856255386409,600.0
81.5,1451.9053040930517,600.0
81.75,1470.6009249007832,600.0
82.0,1470.6111709783017,600.0
82.25,1481.6265406561604,600.0
82.5,1514.577491949518,600.0
82.75,1491.3228551708776,600.0
83.0,1491.3316062847357,600.0
83.25,1501.0279207994529,600.0
83.5,1466.7431741717683,600.0
83.75,1466.7335559471883,600.0
84.0,1452.4641951428835,600.0
84.25,1452.4641951428835,600.0
84.5,1475.7188319215236,600.0
84.75,1485.4151464362408,600.0
85.0,1469.8235812188682,600.0
85.25,1469.8263393797902,600.0
85.5,1460.130024865073,600.0
85.75,1444.526868726441,600.0
86.0,1449.0999150160287,600.0
86.25,1430.547759184872,600.0
86.5,1430.547759184872,600.0
86.75,1435.1107155135658,600.0
87.0,1436.4153051114636,600.0
87.25,1436.3972006167746,600.0
87.5,1436.3703132862229,600.0
87.75,1459.6038218285744,600.0
88.0,1426.6377998509683,600.0
88.25,1426.6166743908268,600.0
88.5,1445.290789253943,600.0
88.75,1443.9246338515084,600.0
89.0,1458.1346292109656,600.0
89.25,1453.6212071980012,600.0
89.5,1432.3767628955459,600.0
89.75,1405.1031352525297,600.0
90.0,1408.7219577189217,600.0
90.25,1405.6218768669723,600.0
90.5,1410.7958284588833,600.0
90.75,1418.8325444411366,600.0
91.0,1422.3967664633255,600.0
91.25,1448.943829397404,600.0
91.5,1477.0519953345824,600.0
91.75,1481.9156144540152,600.0
92.0,1473.2616561794189,600.0
92.25,1467.1179201547877,600.0
92.5,1460.870353783956,600.0
92.75,1464.2782460186268,600.0
93.0,1490.9698142948496,600.0
93.25,1486.1481543988125,600.0
93.5,1494.1505371276705,600.0
93.75,1487.918061718975,600.0
94.0,1481.667876647487,600.0
94.25,1489.6031594737856,600.0
94.5,1514.269464589575,600.0
94.75,1534.1937235558923,600.0
95.0,1538.5698081924222,600.0
95.25,1535.5010821432825,600.0
95.5,1535.224789502961,600.0
95.75,1536.6587787618842,600.0
96.0,1537.9823957915357,600.0
96.25,1539.458193929791,600.0
96.5,1538.0265255845861,600.0
96.75,1538.0265255845861,600.0
97.0,1539.1014405599017,600.0
97.25,1539.1455703529523,600.0
97.5,1539.1455703529523,600.0
97.75,1540.6564653061596,600.0
98.0,1542.0881336513642,600.0
98.25,1540.6564653061596,600.0
98.5,1540.6564653061596,600.0
98.75,1540.6564653061596,600.0
99.0,1540.6564653061596,600.0
99.25,1540.6564653061596,600.0
99.5,1540.6564653061596,600.0
99.75,1541.6862763610427,600.0
100.0,1541.6862763610425,600.0
100.25,1540.2195112008856,600.0
100.5,1538.7086162476785,600.0
100.75,1537.197721294471,600.0
101.0,1534.6568280806491,600.0
101.25,1532.115301184795,600.0
101.5,1533.5469695299996,600.0
101.75,1533.5469695299996,600.0
102.0,1535.0227676682546,600.0
102.25,1533.5118727150473,600.0
102.5,1532.4267238212146,600.0
102.75,1529.8760107076444,600.0
103.0,1528.4443423624398,600.0
103.25,1528.4849181255274,600.0
103.5,1527.410003150212,600.0
103.75,1526.335088174897,600.0
104.0,1526.335088174897,600.0
104.25,1526.2999913599447,600.0
104.5,1526.2999913599447,600.0
104.75,1526.3099984654248,600.0
105.0,1526.3515485575142,600.0
105.25,1525.3117303971512,600.0
105.5,1524.2719122367882,600.0
105.75,1523.2244848165587,600.0
106.0,1525.7310681370786,600.0
106.25,1526.761700079725,600.0
106.5,1525.3300317345206,600.0
106.75,1525.3300317345206,600.0
107.0,1523.8542335962654,600.0
107.25,1523.8542335962654,600.0
107.5,1526.4151806283533,600.0
107.75,1527.474494723693,600.0
108.0,1526.3995797483776,600.0
108.25,1526.3382687072278,600.0
108.5,1526.3232315099865,600.0
108.75,1527.3630496703495,600.0
109.0,1528.8298148305064,600.0
109.25,1527.7808798528035,600.0
109.5,1527.7808798528035,600.0
109.75,1529.291774806011,600.0
110.0,1529.2502247139214,600.0
110.25,1530.325139689237,600.0
110.5,1530.325139689237,600.0
110.75,1532.8393322696231,600.0
111.0,1532.8834620626735,600.0
111.25,1534.3502272228304,600.0
111.5,1535.8260253610856,600.0
111.75,1535.8260253610856,600.0
112.0,1537.3018234993408,600.0
112.25,1537.3018234993408,600.0
112.5,1535.8260253610856,600.0
112.75,1535.8065294261091,600.0
113.0,1536.8814444014245,600.0
113.25,1535.8272647041706,600.0
113.5,1535.8313254424081,600.0
113.75,1537.3422203956156,600.0
114.0,1537.3863501886663,600.0
114.25,1537.3954670060061,600.0
114.5,1537.3954670060061,600.0
114.75,1534.8447538924358,600.0
115.0,1536.2764222376404,600.0
115.25,1536.2668702097728,600.0
115.5,1537.341785185088,600.0
115.75,1537.3859149781388,600.0
116.0,1537.3417851850882,600.0
116.25,1535.9101168398836,600.0
116.5,1534.3992218866763,600.0
116.75,1531.8926385661564,600.0
117.0,1531.8926385661564,600.0
117.25,1531.9277353811087,600.0
117.5,1530.8442078829662,600.0
117.75,1530.8442078829664,600.0
118.0,1532.275876228171,600.0
118.25,1533.3156943885338,600.0
118.5,1534.4015858228527,600.0
118.75,1532.9257876845975,600.0
119.0,1532.881657891547,600.0
119.25,1535.4323710051174,600.0
119.5,1535.3972741901648,600.0
119.75,1536.437092350528,600.0
120.0,1535.0054240053237,600.0
120.25,1535.014976033191,600.0
120.5,1535.014976033191,600.0
120.75,1535.014976033191,600.0
121.0,1533.5482108730343,600.0
121.25,1534.9798792182387,600.0
121.5,1534.9798792182387,600.0
121.75,1537.4864625387586,600.0
122.0,1536.0106644005034,600.0
122.25,1534.935749425188,600.0
122.5,1536.0192769233304,600.0
122.75,1536.054373738283,600.0
123.0,1534.6227053930784,600.0
123.25,1534.6578022080307,600.0
123.5,1534.6578022080307,600.0
123.75,1536.1336003462857,600.0
124.0,1536.1336003462857,600.0
124.25,1536.133600346286,600.0
124.5,1537.6003655064428,600.0
124.75,1539.0671306665997,600.0
125.0,1537.9922156912844,600.0
125.25,1536.917300715969,600.0
125.5,1536.917300715969,600.0
125.75,1535.4064057627616,600.0
126.0,1534.3665876023986,600.0
126.25,1532.9518083184973,600.0
126.5,1534.4185734786545,600.0
126.75,1532.9869051334497,600.0
127.0,1534.4627032717049,600.0
127.25,1536.9692865922248,600.0
127.5,1536.9692865922248,600.0
127.75,1538.4450847304797,600.0
128.0,1539.8767530756843,600.0
128.25,1541.3525512139395,600.0
128.5,1542.784219559144,600.0
128.75,1541.2733246059365,600.0
129.0,1539.8065594457796,600.0
129.25,1537.2558463322093,600.0
129.5,1535.8241779870048,600.0
129.75,1533.3175946664846,600.0
130.0,1535.8683077800551,600.0
130.25,1536.9349015825906,600.0
130.5,1535.8599866072752,600.0
130.75,1535.8599866072752,600.0
131.0,1536.9349015825906,600.0
131.25,1535.843097545972,600.0
131.5,1533.336514225452,600.0
131.75,1533.336514225452,600.0
132.0,1533.2923844324016,600.0
132.25,1533.336514225452,600.0
132.5,1533.3365142254522,600.0
132.75,1530.785801111882,600.0
133.0,1529.3541327666771,600.0
133.25,1529.3100029736265,600.0
133.5,1527.8783346284222,600.0
133.75,1527.8783346284222,600.0
134.0,1527.9134314433745,600.0
134.25,1527.9134314433745,600.0
134.5,1527.9134314433745,600.0
134.75,1528.9883464186898,600.0
135.0,1526.4376333051193,600.0
135.25,1526.410857662947,600.0
135.5,1527.4857726382625,600.0
135.75,1527.4857726382625,600.0
136.0,1528.9174409834668,600.0
136.25,1529.9923559587821,600.0
136.5,1532.5430690723526,600.0
136.75,1534.0188672106076,600.0
137.0,1532.587198865403,600.0
137.25,1532.587198865403,600.0
137.5,1532.5521020504507,600.0
137.75,1533.627017025766,600.0
138.0,1532.5521020504507,600.0
138.25,1532.5521020504507,600.0
138.5,1532.540915861447,600.0
138.75,1532.540915861447,600.0
139.0,1532.540915861447,600.0
139.25,1533.58073402181,600.0
139.5,1533.5456372068577,600.0
139.75,1532.4707222315421,600.0
140.0,1533.5105403919051,600.0
140.25,1533.5456372068575,600.0
140.5,1535.0214353451124,600.0
140.75,1535.056532160065,600.0
141.0,1533.589766999908,600.0
141.25,1535.0214353451124,600.0
141.5,1535.0214353451124,600.0
141.75,1533.5456372068575,600.0
142.0,1532.4649816273698,600.0
142.25,1529.9094045961658,600.0
142.5,1529.9094045961658,600.0
142.75,1529.8743077812135,600.0
143.0,1530.9492227565288,600.0
143.25,1529.482457596372,600.0
143.5,1529.4585469704232,600.0
143.75,1529.4822612979483,600.0
144.0,1530.9139296431526,600.0
144.25,1530.949026458105,600.0
144.5,1530.949026458105,600.0
144.75,1530.949026458105,600.0
145.0,1530.9684857038683,600.0
145.25,1530.933388888916,600.0
145.5,1529.4224939357084,600.0
145.75,1529.4224939357084,600.0
146.0,1529.457590750661,600.0
146.25,1529.5017205437114,600.0
146.5,1528.0259224054564,600.0
146.75,1528.0259224054564,600.0
147.0,1529.106577984944,600.0
147.25,1530.1863568778929,600.0
147.5,1531.6972518311002,600.0
147.75,1533.164016991257,600.0
148.0,1533.1541582205557,600.0
148.25,1532.1143400601927,600.0
148.5,1533.5811052203494,600.0
148.75,1535.0241560529814,600.0
149.0,1535.0241560529814,600.0
149.25,1535.0241560529817,600.0
149.5,1536.535051006189,600.0
149.75,1537.609965981504,600.0
150.0,1536.5506885753782,600.0
150.25,1538.0615835285857,600.0
150.5,1538.096680343538,600.0
150.75,1539.572478481793,600.0
151.0,1539.5724784817933,600.0
151.25,1537.0217653682228,600.0
151.5,1536.9866685532704,600.0
151.75,1536.9866685532704,600.0
152.0,1536.951571738318,600.0
152.25,1536.951571738318,600.0
152.5,1535.475773600063,600.0
152.75,1534.009008439906,600.0
153.0,1533.9837703956553,600.0
153.25,1535.0235885560182,600.0
153.5,1535.0235885560182,600.0
153.75,1532.5170052354983,600.0
154.0,1532.5170052354983,600.0
154.25,1532.5170052354983,600.0
154.5,1531.0061102822908,600.0
154.75,1531.0061102822906,600.0
155.0,1532.0459284426538,600.0
155.25,1532.0459284426538,600.0
155.5,1530.9710134673383,600.0
155.75,1529.4952153290833,600.0
156.0,1530.9268836742876,600.0
156.25,1531.9667018346508,600.0
156.5,1533.4775967878581,600.0
156.75,1532.4026818125428,600.0
157.0,1533.9135767657503,600.0
157.25,1533.9135767657503,600.0
157.5,1533.9135767657501,600.0
157.75,1533.9135767657503,600.0
158.0,1533.9135767657503,600.0
158.25,1535.3803419259073,600.0
158.5,1535.3803419259073,600.0
158.75,1537.9310550394778,600.0
159.0,1536.4642898793209,600.0
159.25,1537.9400880175758,600.0
159.5,1537.9751848325282,600.0
159.75,1539.4509829707833,600.0
160.0,1538.4111648104204,600.0
160.25,1536.9353666721652,600.0
160.5,1538.0102816474805,600.0
160.75,1539.4419499926848,600.0
161.0,1536.9353666721652,600.0
161.25,1538.402131832322,600.0
161.5,1536.9263336940671,600.0
161.75,1539.4770468076374,600.0
162.0,1536.9263336940671,600.0
162.25,1538.402131832322,600.0
162.5,1539.8338001775267,600.0
162.75,1541.344695130734,600.0
163.0,1541.3797919456865,600.0
163.25,1539.948123600482,600.0
163.5,1539.9922533935326,600.0
163.75,1538.481358440325,600.0
164.0,1538.481358440325,600.0
164.25,1535.9306453267548,600.0
164.5,1535.8955485118024,600.0
164.75,1534.4197503735472,600.0
165.0,1534.4197503735472,600.0
165.25,1533.344835398232,600.0
165.5,1533.3448353982317,600.0
165.75,1533.3448353982317,600.0
166.0,1534.384653558595,600.0
166.25,1534.384653558595,600.0
166.5,1535.8604516968499,600.0
166.75,1535.8163219037992,600.0
167.0,1535.8163219037992,600.0
167.25,1535.772192110749,600.0
167.5,1535.7721921107488,600.0
167.75,1533.2214789971783,600.0
168.0,1533.2214789971783,600.0
168.25,1532.1465640218632,600.0
168.5,1529.5958509082925,600.0
168.75,1529.630947723245,600.0
169.0,1529.630947723245,600.0
169.25,1532.137531043765,600.0
169.5,1533.6484259969725,600.0
169.75,1533.6484259969725,600.0
170.0,1533.6484259969725,600.0
170.25,1534.6882441573355,600.0
170.5,1536.11991250254,600.0
170.75,1536.11991250254,600.0
171.0,1537.6308074557476,600.0
171.25,1536.199139110543,600.0
171.5,1536.1991391105428,600.0
171.75,1536.2432689035934,600.0
172.0,1538.793982017164,600.0
172.25,1536.287398696644,600.0
172.5,1534.8557303514394,600.0
172.75,1535.9306453267548,600.0
173.0,1537.4064434650095,600.0
173.25,1539.9571565785802,600.0
173.5,1540.996974738943,600.0
173.75,1542.4286430841476,600.0
174.0,1543.8954082443045,600.0
174.25,1543.9395380373549,600.0
174.5,1542.4637398991,600.0
174.75,1541.3888249237846,600.0
175.0,1541.3888249237846,600.0
175.25,1542.8555900839415,600.0
175.5,1542.8555900839415,600.0
175.75,1542.8555900839415,600.0
176.0,1541.3446951307342,600.0
176.25,1542.7763634759388,600.0
176.5,1540.2256503623682,600.0
176.75,1540.2256503623682,600.0
177.0,1540.2256503623682,600.0
177.25,1541.2654685227312,600.0
177.5,1542.6971368679358,600.0
177.75,1542.6620400529835,600.0
178.0,1541.1862419147285,600.0
178.25,1538.635528801158,600.0
178.5,1538.6706256161103,600.0
178.75,1537.2038604559534,600.0
179.0,1535.772192110749,600.0
179.25,1534.2963939724937,600.0
179.5,1535.772192110749,600.0
179.75,1536.8471070860644,600.0
180.0,1537.9220220613795,600.0
180.25,1536.490353716175,600.0
180.5,1536.490353716175,600.0
180.75,1533.983770395655,600.0
181.0,1533.983770395655,600.0
181.25,1532.5521020504507,600.0
181.5,1533.6270170257662,600.0
181.75,1532.1512188875108,600.0
182.0,1532.1512188875108,600.0
182.25,1531.1114007271478,600.0
182.5,1529.6797323819433,600.0
182.75,1528.6399142215803,600.0
183.0,1530.1157123598355,600.0
183.25,1531.1555305201985,600.0
183.5,1531.1555305201985,600.0
183.75,1531.1555305201987,600.0
184.0,1530.0806155448831,600.0
184.25,1531.5564136831383,600.0
184.5,1529.0057005695678,600.0
184.75,1530.481498707823,600.0
185.0,1530.4814987078228,600.0
185.25,1530.4814987078228,600.0
185.5,1529.0498303626182,600.0
185.75,1531.556413683138,600.0
186.0,1531.5915104980904,600.0
186.25,1531.5915104980904,600.0
186.5,1531.5915104980904,600.0
186.75,1531.5915104980904,600.0
187.0,1530.0806155448831,600.0
187.25,1531.1555305201987,600.0
187.5,1532.587198865403,600.0
187.75,1535.093782185923,600.0
188.0,1533.5828872327154,600.0
188.25,1533.5828872327154,600.0
188.5,1532.5079722574,600.0
188.75,1533.9747374175572,600.0
189.0,1533.9747374175572,600.0
189.25,1533.9306076245064,600.0
189.5,1536.4813207380769,600.0
189.75,1535.005522599822,600.0
190.0,1535.0055225998217,600.0
190.25,1533.9306076245064,600.0
190.5,1535.4064057627616,600.0
190.75,1535.4064057627616,600.0
191.0,1535.4064057627616,600.0
191.25,1536.8822039010167,600.0
191.5,1538.3580020392717,600.0
191.75,1537.2830870639564,600.0
192.0,1537.3181838789087,600.0
192.25,1537.3181838789087,600.0
192.5,1535.8865155337041,600.0
192.75,1534.4548471884996,600.0
193.0,1535.965742141707,600.0
193.25,1535.9657421417073,600.0
193.5,1537.0406571170224,600.0
193.75,1537.0406571170224,600.0
194.0,1539.591370230593,600.0
194.25,1538.1597018853881,600.0
194.5,1538.1155720923375,600.0
194.75,1539.5913702305927,600.0
195.0,1539.5913702305927,600.0
195.25,1540.631188390956,600.0
195.5,1540.631188390956,600.0
195.75,1540.6311883909557,600.0
196.0,1540.6311883909557,600.0
196.25,1539.1202934377484,600.0
196.5,1537.6093984845409,600.0
196.75,1538.6843134598562,600.0
197.0,1538.6843134598562,600.0
197.25,1538.6843134598562,600.0
197.5,1537.6093984845409,600.0
197.75,1537.6093984845406,600.0
198.0,1537.5652686914902,600.0
198.25,1539.0320338516472,600.0
198.5,1539.0320338516472,600.0
198.75,1536.5254505311273,600.0
199.0,1533.974737417557,600.0
199.25,1532.8998224422417,600.0
199.5,1532.8998224422417,600.0
199.75,1532.8998224422417,600.0
200.0,1532.8998224422417,600.0
200.25,1532.934919257194,600.0
200.5,1530.384206143624,600.0
200.75,1530.3842061436237,600.0
201.0,1531.8600042818787,600.0
201.25,1531.8951010968312,600.0
201.5,1531.9301979117836,600.0
201.75,1533.4059960500385,600.0
202.0,1532.3310810747232,600.0
202.25,1533.8068792129784,600.0
202.5,1533.8068792129784,600.0
202.75,1535.2826773512334,600.0
203.0,1532.7760940307135,600.0
203.25,1532.7760940307135,600.0
203.5,1531.7011790553981,600.0
203.75,1534.2518921689684,600.0
204.0,1535.2917103293314,600.0
204.25,1536.3666253046467,600.0
204.5,1533.8600419841268,600.0
204.75,1533.8159121910762,600.0
205.0,1535.2475805362808,600.0
205.25,1536.6792488814854,600.0
205.5,1537.7190670418483,600.0
205.75,1536.2523018816914,600.0
206.0,1536.2523018816914,600.0
206.25,1537.683970226896,600.0
206.5,1536.6090552515807,600.0
206.75,1536.6090552515807,600.0
207.0,1536.6090552515805,600.0
207.25,1535.1332571133255,600.0
207.5,1535.1332571133255,600.0
207.75,1535.1332571133257,600.0
208.0,1536.173075273689,600.0
